1.074505168,2.459221586,4.156992337,0.527752099,5.90338066,0.844431715,4.084872803,1.030454673,9.403039526,1.150807587,2.713317334,1.06073355,6.66455988,4.253029786,0.950862077,13.00039967,4.838259863,0.484010339,1.048665738,8.191130245,1.354810513,2.246825671,0.784085804,0.558099508,1.007684819,0.475061392,0.527096472,3.627348166,3.752581345,0.204840819,0.259316979,0.178906426,0.248508646,0.715756187,3.538850735,0.525422646,6.923328648,8.152786224,2.834584622,0.502206695,3.07237457,0.361294958,2.896151111,2.815727791,2.827833518,0.295631778,4.099109151,4.046396284,0.913631718,2.459221586,4.156992337,5.172014413,4.285843009,0.525399284,0.427588226,0.469120389,5.261178523,4.732119368,0.333450445,5.349243331,0.468128336,0.385734317,3.527981589,3.461929631,0.329455421,0.160873451,2.882315994,2.279040553,0.616681561,0.335153023,0.388777506,0.777555012,4.196115842,1.099301914,5.335636119,0.603275441,0.254716297,5.429478965,5.523321811,0.496026473,4.745766799,4.638517832,2.131573223,6.019348285,0.790961133,7.185680803,0.201091814,6.287470703,0.522838715,1.219957002,0.496026473,0.667624821,9.355461471,8.93290054,8.916142889,9.52612139,2.878843808,3.237269857,0.27209063,0.51625631,3.136536264,3.255059779,0.395976593,0.805412931,0.926617671,10.81873957,2.265634432,7.494021584,2.037730377,1.461267178,0.630087682,0.643493803,1.260175365,7.561052188,8.405637805,0.844585617,2.319258916,2.010918135,142.6094473
1.114504456,2.550768016,4.311739598,0.54739808,6.12313858,0.875866339,4.236935358,1.068814146,9.753074959,1.193647291,2.814322675,1.100220178,6.912653286,4.411352115,0.986258655,13.48434962,5.018367836,0.502027999,1.087703132,8.496051416,1.405244384,2.330465498,0.813274006,0.578875194,1.045196667,0.49274592,0.546718047,3.762379012,3.892274093,0.212466177,0.268970254,0.185566357,0.257759573,0.742400765,3.670587196,0.544981911,7.181054921,8.456280009,2.940104231,0.520901728,3.186746094,0.374744443,3.00396258,2.92054544,2.933101812,0.3066369,4.251701666,4.197026521,0.947642366,2.550768016,4.311739598,5.364546657,4.445386836,0.54495768,0.443505529,0.486583759,5.457029971,4.908276178,0.345863396,5.54837306,0.485554776,0.400093576,3.659313437,3.590802644,0.341719654,0.16686209,2.98961244,2.363879604,0.63963801,0.347629354,0.40325005,0.8065001,4.352319506,1.140224279,5.534259308,0.625732836,0.264198309,5.631595527,5.728931746,0.514491443,4.922431646,4.811190252,2.210922688,6.243423189,0.820405274,7.453173339,0.208577612,6.521526672,0.542301791,1.265370847,0.514491443,0.692477672,9.703725774,9.265434685,9.248053217,9.88073864,2.986011,3.357779736,0.282219414,0.535474351,3.253296257,3.376231902,0.410717129,0.835395052,0.961111731,11.22147553,2.34997443,7.772992344,2.113586469,1.515663981,0.653543185,0.667448359,1.307086369,7.842518215,8.718544186,0.876025971,2.405595126,2.085776121,151.7848716
1.143643819,2.617459319,4.42447252,0.561710118,6.283231575,0.898766371,4.34771248,1.09675891,10.00807474,1.224855889,2.887904767,1.12898607,7.093388599,4.526689464,1.012044957,13.83690573,5.149575962,0.515153811,1.116141759,8.718185587,1.44198531,2.391396865,0.834537524,0.594010221,1.072523938,0.505629047,0.561012306,3.860748584,3.994039848,0.218021228,0.276002637,0.190418096,0.264498846,0.761811262,3.766556818,0.559230778,7.36880775,8.677374334,3.016974955,0.534521005,3.270065411,0.384542353,3.082502917,2.996904788,3.009789453,0.314654099,4.362864862,4.306760204,0.972419023,2.617459319,4.42447252,5.504805828,4.561614043,0.559205913,0.455101237,0.499305772,5.599707171,5.036605894,0.354906195,5.693438478,0.498249886,0.410554253,3.754988301,3.684686253,0.350654112,0.171224795,3.067777584,2.425684601,0.656361716,0.356718324,0.413793256,0.827586511,4.466113413,1.170036102,5.678955714,0.642092983,0.271105926,5.778836845,5.878717975,0.527943119,5.051131464,4.936981601,2.268728539,6.406661094,0.841855244,7.648040861,0.214030994,6.692035753,0.556480585,1.298454698,0.527943119,0.710582901,9.957435289,9.507684826,9.48984891,10.13907626,3.064081982,3.445570827,0.289598204,0.549474637,3.338355567,3.464505435,0.421455565,0.857236938,0.986240553,11.51486749,2.411415869,7.976221719,2.168847408,1.555291892,0.670630449,0.684899182,1.341260897,8.047565384,8.946495559,0.898930176,2.4684908,2.140309942,158.4691412
0.987868164,2.260935346,3.82181539,0.485199618,5.427392987,0.776345459,3.75551083,0.947369446,8.644875491,1.058018343,2.494543435,0.975206947,6.127198573,3.91010937,0.874194375,11.95218165,4.448152536,0.444984742,0.964112159,7.530682063,1.245572579,2.065664844,0.720865219,0.513100125,0.926435518,0.436757345,0.484596854,3.334876256,3.450011925,0.18832457,0.238408335,0.164481259,0.228471475,0.658044997,3.253514345,0.483057988,6.365102898,7.495429708,2.606032981,0.461713932,2.824650002,0.332163863,2.662635383,2.58869657,2.599826217,0.271795083,3.768599306,3.720136661,0.839965888,2.260935346,3.82181539,4.754996564,3.940276874,0.48303651,0.393111926,0.431295364,4.836971401,4.350570114,0.306564444,4.917935572,0.430383299,0.354632684,3.243521574,3.182795365,0.302891537,0.147902277,2.649915788,2.095282251,0.566958727,0.308129743,0.357430502,0.714861003,3.857784379,1.010665556,4.905425505,0.554633537,0.234178604,4.991701832,5.07797816,0.456032019,4.363117157,4.26451564,1.959705164,5.53401018,0.727186193,6.606301684,0.184877846,5.780513974,0.480682399,1.121592264,0.456032019,0.613794448,8.601133639,8.212643659,8.197237172,8.758033304,2.646723563,2.976249836,0.25015205,0.474630731,2.88363836,2.992605362,0.364049128,0.740472747,0.851904788,9.946428096,2.082957061,6.889781048,1.873428836,1.343445678,0.579283916,0.591609106,1.158567833,6.951406996,7.727893948,0.776486952,2.13225782,1.848778456,124.3519178
1.315373982,3.010498401,5.088853665,0.646056808,7.226724967,1.033725607,5.000567297,1.26144881,11.51089256,1.4087809,3.321554081,1.298515218,8.1585356,5.206419559,1.164014166,15.91466284,5.922839025,0.592509581,1.283742199,10.02731297,1.65851459,2.750490289,0.959852122,0.683207111,1.233574702,0.581554573,0.645254212,4.440480643,4.593786993,0.250759412,0.31744734,0.219011379,0.304216134,0.876205246,4.332144992,0.643205168,8.475311838,9.980373475,3.470005517,0.614784963,3.761100171,0.442285437,3.545373193,3.446921603,3.461741037,0.361902726,5.017994968,4.953465604,1.118437981,3.010498401,5.088853665,6.331410397,5.246588432,0.64317657,0.523439481,0.574281792,6.440562176,5.792905311,0.408199097,6.548368225,0.573067353,0.472203298,4.318839339,4.237980699,0.40330852,0.196936002,3.528436696,2.78992669,0.75492134,0.410283337,0.475928671,0.951857341,5.136747377,1.345729345,6.531710722,0.738510006,0.311815336,6.646590056,6.76146939,0.607219338,5.809612049,5.678321381,2.609402022,7.368688729,0.968268675,8.796474741,0.246170002,7.696915398,0.640042005,1.493431346,0.607219338,0.817284407,11.45264906,10.93536383,10.91484967,11.66156534,3.524186161,3.962959573,0.333084424,0.631984041,3.839644813,3.984737412,0.484741557,0.985960092,1.134334958,13.24394611,2.773515357,9.173935411,2.494522688,1.788835348,0.771332673,0.787744007,1.542665346,9.255992078,10.28990609,1.033914009,2.839160691,2.461700021,198.9548103
1.566137021,3.584420142,6.058993279,0.769221148,8.604428596,1.230795168,5.953875987,1.501931548,13.70533036,1.677351043,3.95477551,1.5460643,9.71387971,6.198971948,1.385921952,18.94863589,7.051969697,0.705465672,1.52847495,11.938921,1.974693991,3.274844055,1.142838435,0.813453789,1.468743517,0.6924222,0.768265545,5.287014354,5.469547043,0.298564213,0.377965535,0.260763732,0.36221193,1.043245109,5.158025582,0.765825871,10.0910462,11.88303295,4.131527745,0.731987635,4.478116715,0.526602781,4.221263522,4.10404311,4.121687723,0.430895901,5.974626071,5.897794823,1.331657118,3.584420142,6.058993279,7.53843116,6.246798618,0.765791821,0.62322804,0.683762935,7.668391646,6.897265407,0.486018218,7.796749852,0.682316976,0.562224186,5.142183338,5.045909798,0.4801953,0.234479902,4.20109825,3.321798616,0.898839626,0.488499797,0.566659764,1.133319528,6.116017452,1.602279333,7.776916761,0.879299634,0.371259845,7.913696704,8.050476647,0.722979699,6.917157119,6.760837184,3.106858706,8.773456345,1.15285952,10.47343564,0.293099878,9.164256183,0.762059683,1.778139259,0.722979699,0.973091595,13.63598332,13.02008278,12.99565779,13.88472742,4.196037392,4.718458615,0.396583675,0.752465547,4.571635116,4.744388184,0.57715274,1.173923631,1.350584697,15.76877343,3.302258624,10.92285545,2.970078763,2.129859113,0.918379617,0.937919609,1.836759235,11.02055541,12.2515749,1.231019487,3.380418592,2.930998779,264.4421046
1.466967084,3.357449759,5.675329542,0.720513014,8.059584416,1.152859536,5.576868421,1.406827189,12.83749011,1.571138882,3.704353719,1.448165395,9.098783568,5.80644457,1.29816348,17.74878236,6.605429336,0.660794621,1.431689827,11.1829322,1.849653669,3.067476453,1.070472343,0.761944783,1.375740669,0.64857708,0.71961792,4.952233378,5.123207848,0.279658719,0.35403224,0.244251816,0.339276176,0.977185403,4.831412351,0.71733273,9.452067364,11.13058306,3.86991376,0.685637177,4.194556243,0.493257573,3.953967345,3.844169491,3.860696822,0.403610983,5.596304581,5.524338393,1.247334769,3.357449759,5.675329542,7.061087394,5.85124279,0.717300836,0.583764389,0.640466131,7.182818604,6.460521133,0.45524288,7.303048994,0.639111732,0.526623382,4.81657326,4.726395892,0.449788677,0.219632314,3.935078966,3.111457787,0.841923872,0.457567322,0.530778093,1.061556186,5.728742867,1.500820815,7.28447176,0.823621179,0.347751164,7.412590611,7.540709461,0.677199636,6.479153274,6.332731731,2.910128166,8.217909097,1.079858879,9.810243376,0.274540393,8.583962954,0.713805022,1.665545051,0.677199636,0.911474105,12.77253422,12.19563334,12.17275497,13.0055275,3.930338569,4.419679365,0.371471454,0.7048184,4.282152931,4.443967039,0.540606639,1.099589182,1.265063828,14.77027314,3.093155094,10.23120531,2.782009316,1.994993522,0.860226565,0.878529258,1.720453129,10.32271878,11.47578843,1.153069651,3.166365866,2.74540393,238.0451174
1.116611099,2.555589492,4.319889673,0.548432774,6.134712571,0.877521907,4.244944037,1.070834425,9.771510276,1.19590353,2.819642323,1.10229982,6.925719622,4.419690478,0.988122886,13.50983781,5.027853583,0.502976935,1.089759115,8.5121107,1.407900585,2.334870557,0.814811261,0.579969388,1.047172304,0.493677311,0.547751456,3.769490682,3.899631292,0.212867782,0.269478663,0.185917115,0.258246792,0.743804055,3.677525361,0.546012039,7.194628592,8.472264117,2.945661633,0.52188634,3.192769699,0.375452787,3.009640687,2.926065872,2.938645978,0.307216507,4.259738256,4.204959764,0.949433605,2.555589492,4.319889673,5.374686754,4.453789532,0.545987762,0.444343846,0.487503502,5.467344879,4.91755383,0.346517149,5.558860626,0.486472574,0.400849835,3.666230292,3.597589999,0.342365575,0.167177493,2.995263422,2.368347822,0.640847058,0.348286444,0.404012276,0.808024551,4.360546285,1.142379538,5.544720196,0.6269156,0.264697698,5.6422404,5.739760605,0.515463938,4.931736054,4.820284391,2.215101787,6.255224543,0.821956009,7.467261369,0.208971867,6.533853698,0.543326853,1.267762658,0.515463938,0.693786597,9.722067811,9.282948262,9.265533939,9.899415268,2.991655175,3.36412663,0.282752867,0.536486508,3.259445656,3.382613674,0.411493468,0.83697412,0.96292843,11.24268643,2.354416365,7.787684898,2.117581582,1.518528898,0.654778516,0.668709973,1.309557031,7.857342187,8.735024027,0.87768184,2.410142196,2.089718667,152.2681138
1.40806552,3.222641663,5.447454094,0.691583024,7.735976528,1.106569998,5.352946378,1.350340359,12.32204007,1.50805462,3.555616759,1.390018756,8.733449826,5.573304601,1.246039707,17.03613446,6.340208585,0.63426244,1.374204714,10.73391586,1.7753865,2.944311346,1.02749081,0.731351227,1.320502023,0.622535457,0.69072387,4.753391638,4.917501153,0.268429881,0.339817162,0.234444633,0.325653582,0.937949521,4.637421809,0.688530435,9.072548595,10.68366865,3.714529245,0.65810752,4.026136704,0.473452328,3.795207916,3.689818657,3.705682385,0.387405222,5.371602139,5.302525532,1.197251868,3.222641663,5.447454094,6.777571091,5.616304086,0.688499821,0.560325121,0.614750179,6.894414558,6.201118726,0.436963998,7.009817465,0.613450161,0.505478435,4.623178536,4.536621964,0.431728793,0.210813653,3.777077942,2.986526745,0.808119001,0.43919511,0.509466327,1.018932654,5.498722771,1.440559959,6.991986143,0.790551197,0.333788283,7.114960774,7.237935405,0.650008762,6.219002751,6.078460316,2.793280896,7.887944167,1.036500458,9.416343148,0.263517066,8.239300254,0.685144371,1.598670199,0.650008762,0.874876658,12.25969229,11.70595509,11.68399534,12.48333044,3.77252788,4.242220698,0.356556158,0.676518579,4.110216216,4.265533175,0.518900238,1.055438552,1.214269071,14.17721814,2.96895894,9.820402649,2.670306266,1.914890677,0.825686806,0.84325461,1.651373612,9.908241671,11.01501335,1.106771676,3.039230158,2.635170657,222.367767
0.971587255,2.223673203,3.758828613,0.477203114,5.337944923,0.763550623,3.693616809,0.93175599,8.502400571,1.040581299,2.453431233,0.959134705,6.026217116,3.845667433,0.859786907,11.7551995,4.374843189,0.437651014,0.948222768,7.406570002,1.225044481,2.031620926,0.708984746,0.504643797,0.911167071,0.429559212,0.476610285,3.279914652,3.393152787,0.185220821,0.234479162,0.161770468,0.22470607,0.647199854,3.199893655,0.47509678,6.260200575,7.371898636,2.563083336,0.454104492,2.778097362,0.326689519,2.618752882,2.546032644,2.556978864,0.267315669,3.706489576,3.658825636,0.826122534,2.223673203,3.758828613,4.676630166,3.875337751,0.475075656,0.386633106,0.424187248,4.757253988,4.278869009,0.301512,4.8368838,0.423290216,0.348788035,3.190065573,3.130340183,0.297899626,0.145464721,2.606242916,2.060750213,0.557614763,0.303051502,0.351539742,0.703079484,3.794204803,0.994008926,4.824579909,0.545492703,0.230319141,4.90943433,4.99428875,0.448516223,4.291209266,4.194232786,1.927407552,5.442804973,0.715201544,6.4974242,0.181830901,5.685246175,0.472760343,1.103107467,0.448516223,0.603678592,8.459379623,8.077292289,8.062139714,8.613693447,2.603103302,2.9271987,0.246029331,0.466808411,2.836113541,2.943284674,0.358049288,0.728269125,0.83786467,9.78250248,2.048628153,6.776231581,1.842553131,1.321304548,0.569736823,0.581858884,1.139473647,6.836841882,7.600531666,0.763689785,2.097116393,1.818309011,121.080561
1.454598859,3.329142585,5.627479968,0.714438258,7.991632823,1.1431396,5.529848988,1.394966013,12.72925526,1.557892369,3.673121744,1.435955691,9.022070328,5.757489545,1.287218464,17.59913966,6.549737948,0.65522336,1.419619031,11.08864718,1.834058955,3.041614088,1.061447026,0.755520709,1.364141589,0.643108827,0.713550711,4.910480338,5.080013296,0.277300874,0.35104734,0.242192491,0.336415686,0.968946603,4.790677972,0.711284788,9.372375534,11.03673941,3.837285923,0.679856465,4.159191296,0.489098842,3.92063084,3.811758708,3.828146695,0.400208077,5.549121279,5.477761848,1.236818298,3.329142585,5.627479968,7.001554283,5.801910065,0.711253163,0.578842582,0.635066263,7.122259159,6.406051488,0.451404657,7.241475867,0.633723283,0.522183339,4.775963992,4.686546923,0.44599644,0.217780561,3.901901712,3.085224609,0.834825482,0.453709501,0.526303022,1.052606043,5.680442957,1.488167164,7.223055261,0.816677102,0.344819221,7.350093922,7.477132582,0.671490062,6.424526539,6.279339499,2.885592429,8.148622644,1.070754423,9.727531709,0.272225701,8.511590245,0.707786822,1.651502585,0.671490062,0.903789327,12.66484702,12.09281008,12.07012461,12.8958759,3.897201281,4.38241637,0.368339522,0.698875967,4.246049443,4.406499271,0.536048702,1.090318377,1.254397881,14.6457427,3.067076229,10.14494445,2.758553768,1.978173426,0.852973863,0.871122243,1.705947725,10.23568635,11.37903429,1.143347943,3.139669749,2.722257008,234.7531676
1.174614598,2.688342188,4.544290737,0.576921673,6.453386457,0.923105675,4.465451974,1.126460009,10.27910132,1.258025956,2.966111512,1.159559906,7.285483174,4.649275796,1.039451935,14.21162008,5.289030553,0.529104584,1.146367761,8.954280951,1.481035413,2.456157784,0.857137461,0.610096487,1.101568734,0.519321881,0.576204963,3.965300711,4.102201607,0.223925416,0.283477007,0.195574769,0.271661684,0.782441714,3.868558157,0.57437519,7.568360894,8.912364497,3.098677024,0.548996257,3.35862137,0.394956064,3.165979534,3.07806334,3.091296933,0.323175181,4.481014694,4.423390677,0.9987529,2.688342188,4.544290737,5.653880325,4.68514616,0.574349652,0.467425739,0.512827367,5.751351672,5.173001166,0.364517335,5.847621296,0.511742887,0.421672387,3.856676355,3.784470472,0.360150103,0.175861698,3.150855428,2.49137406,0.67413651,0.366378538,0.424999104,0.849998209,4.587059298,1.201721605,5.832746328,0.659481369,0.278447689,5.935332318,6.037918309,0.542240236,5.187920101,5.070678968,2.330167503,6.580158546,0.86465335,7.855155858,0.219827123,6.873261376,0.57155052,1.333617879,0.542240236,0.729826048,10.22709051,9.765160454,9.746841527,10.41365047,3.147059747,3.538879611,0.297440752,0.564354845,3.428760877,3.558326983,0.432868915,0.880451593,1.012948727,11.82669921,2.476718918,8.192224114,2.227581512,1.597410426,0.688791652,0.703446793,1.377583304,8.265499821,9.188773737,0.923273916,2.535339484,2.198271229,165.5735188
1.168483035,2.67430887,4.520569249,0.573910105,6.419699367,0.918287005,4.442142029,1.120579815,10.22544375,1.25145898,2.950628221,1.153506929,7.247452486,4.625006279,1.03402593,14.13743452,5.261421476,0.526342624,1.140383648,8.907539032,1.473304314,2.443336483,0.852663148,0.606911745,1.095818475,0.516610988,0.573197136,3.944601587,4.080787852,0.222756511,0.281997239,0.194553856,0.270243593,0.778357318,3.848364036,0.571376914,7.528853567,8.865841384,3.082501732,0.546130461,3.341089152,0.392894368,3.149452919,3.061995653,3.075160166,0.321488186,4.457623511,4.400300295,0.993539346,2.67430887,4.520569249,5.624366709,4.660689398,0.57135151,0.464985747,0.510150376,5.721329249,5.14599777,0.362614531,5.81709634,0.509071556,0.41947123,3.836544258,3.764715295,0.358270096,0.174943689,3.134407762,2.478368928,0.670617475,0.364466019,0.422780582,0.845561164,4.563114555,1.195448542,5.802299019,0.656038834,0.276994174,5.904349505,6.00639999,0.539409708,5.160838826,5.0442097,2.31800388,6.545809698,0.860139804,7.814151443,0.218679611,6.837382513,0.568566989,1.326656308,0.539409708,0.726016309,10.17370445,9.714185692,9.695962391,10.35929055,3.130631894,3.520406433,0.295888093,0.561408877,3.410862526,3.539752289,0.430609312,0.875855579,1.00766107,11.76496309,2.463790287,8.14946018,2.215953394,1.589071842,0.685196115,0.699774756,1.370392231,8.222353384,9.140807751,0.918454367,2.52210485,2.186796113,164.1670014
1.452604583,3.324578282,5.619764612,0.713458753,7.980676179,1.141572339,5.522267485,1.393053495,12.71180327,1.555756477,3.668085842,1.433986975,9.009700939,5.749595944,1.285453669,17.57501098,6.540758163,0.65432504,1.417672713,11.07344449,1.831544433,3.037443991,1.059991767,0.75448488,1.362271331,0.642227115,0.712572423,4.903747999,5.073048525,0.27692069,0.350566049,0.241860442,0.335954455,0.967618163,4.784109884,0.710309606,9.359525872,11.02160788,3.832024949,0.678924372,4.153488984,0.488428281,3.915255598,3.806532732,3.822898251,0.399659386,5.541513354,5.470251758,1.235122603,3.324578282,5.619764612,6.991955051,5.793955562,0.710278024,0.57804898,0.634195578,7.112494439,6.397268699,0.450785775,7.2315477,0.632854439,0.521467418,4.769416076,4.6801216,0.445384972,0.21748198,3.896552148,3.080994722,0.833680925,0.453087459,0.525581453,1.051162905,5.672654988,1.486126866,7.213152349,0.815557426,0.344346469,7.340016837,7.466881326,0.670569439,6.415718421,6.270730434,2.88163624,8.137450765,1.069286403,9.714195123,0.271852475,8.499920732,0.706816436,1.649238351,0.670569439,0.902550219,12.64748333,12.07623066,12.05357629,12.87819547,3.891858162,4.376408014,0.367834523,0.697917798,4.240228048,4.400457897,0.535313771,1.088823535,1.252678083,14.62566318,3.062871223,10.13103559,2.754771751,1.975461322,0.851804423,0.869927921,1.703608846,10.22165308,11.36343347,1.141780397,3.135365217,2.718524755,234.2223674
1.208131727,2.765052891,4.673960144,0.593383888,6.6375311,0.949446104,4.592871751,1.158603067,10.57241111,1.293923192,3.050748246,1.192647456,7.493371344,4.781940908,1.069112255,14.61714263,5.439950795,0.544202359,1.179078879,9.209787557,1.52329613,2.526243204,0.881595514,0.627505332,1.133001531,0.534140511,0.592646727,4.078448883,4.219256188,0.230315032,0.291565903,0.201155412,0.279413435,0.804768356,3.978945822,0.590764742,7.78432086,9.166675035,3.187096457,0.564661632,3.454458205,0.406225968,3.256319417,3.165894571,3.179505779,0.332396848,4.608878546,4.549610253,1.02725189,2.765052891,4.673960144,5.815211401,4.818834817,0.590738475,0.480763534,0.527460679,5.915464051,5.320610559,0.374918683,6.014480688,0.526345253,0.43370463,3.966724977,3.892458731,0.370426833,0.180879837,3.240763751,2.562464361,0.693372709,0.376832994,0.437126273,0.874252547,4.717949088,1.236012221,5.999181269,0.67829939,0.286393076,6.104694507,6.210207745,0.557712831,5.335955199,5.21536864,2.396657843,6.767920577,0.889325866,8.079299397,0.226099797,7.069386972,0.587859471,1.371672099,0.557712831,0.750651325,10.5189162,10.04380516,10.02496351,10.71079956,3.236859761,3.639860038,0.305928098,0.580458471,3.526599113,3.659862333,0.445220646,0.905574905,1.041852789,12.16416905,2.547391041,8.425985752,2.291144605,1.642991855,0.708446029,0.723519349,1.416892058,8.50135235,9.450971496,0.949619146,2.60768432,2.260997966,173.4237378
1.101988149,2.522121925,4.263317129,0.541250592,6.054373414,0.866030029,4.189352969,1.056810959,9.643544233,1.18024218,2.782716765,1.087864289,6.835021571,4.36181096,0.975182597,13.33291527,4.962009665,0.496390035,1.075487814,8.40063754,1.389462957,2.304293488,0.804140631,0.572374207,1.033458713,0.487212197,0.540578196,3.720126071,3.848562381,0.210080102,0.265949617,0.183482376,0.254864836,0.734063324,3.629365112,0.538861558,7.100408955,8.361312782,2.907085747,0.515051805,3.150957728,0.370535921,2.970226942,2.887746609,2.900161968,0.303193252,4.203953446,4.149892324,0.936999984,2.522121925,4.263317129,5.304300767,4.395463459,0.538837599,0.438524794,0.481119239,5.395745457,4.853154378,0.341979219,5.486062729,0.480101812,0.395600373,3.618217961,3.55047657,0.337882013,0.164988165,2.95603796,2.337332341,0.632454633,0.343725344,0.398721399,0.797442799,4.303441309,1.127419129,5.47210748,0.61870562,0.261231262,5.568350576,5.664593672,0.508713509,4.867150874,4.757158764,2.186093189,6.173307182,0.811191812,7.36947138,0.206235207,6.448287457,0.536211537,1.251160253,0.508713509,0.684700886,9.594749258,9.161380344,9.144194077,9.769774203,2.952476966,3.320070598,0.279049983,0.529460771,3.216760508,3.338315539,0.40610462,0.826013249,0.950318083,11.09545411,2.323583327,7.685698696,2.089850093,1.498642501,0.646203647,0.659952661,1.292407294,7.754443765,8.620631632,0.866187867,2.378579382,2.062352065,148.9137598
